q_index,group,n_nodes,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,delta_full_suff_drop,delta_full_nec_drop,gap
14,tool_tag_reader,1,0.4444444444444444,0.3333333333333333,1.0,0.9722222222222222,0.0,0.02777777777777779,4.5
14,query_reader,1,0.3888888888888889,0.25,0.9722222222222222,0.9722222222222222,0.02777777777777779,0.02777777777777779,4.5
14,format_router,4,1.0,1.0555555555555556,0.8611111111111112,0.8055555555555556,0.13888888888888884,0.19444444444444442,4.5
14,primary_writer_mlp,1,0.4166666666666667,0.3055555555555556,1.0,1.0555555555555556,0.0,-0.05555555555555558,4.5
14,support_mlp,1,0.19444444444444445,0.05555555555555555,1.0277777777777777,1.0555555555555556,-0.02777777777777768,-0.05555555555555558,4.5
14,aux_mlp,4,0.25,0.19444444444444445,1.0555555555555556,1.0555555555555556,-0.05555555555555558,-0.05555555555555558,4.5
14,all_heads,6,1.1666666666666667,1.2222222222222223,0.7222222222222222,0.6111111111111112,0.2777777777777778,0.38888888888888884,4.5
14,all_mlps,6,0.7222222222222222,0.6111111111111112,1.1666666666666667,1.2222222222222223,-0.16666666666666674,-0.22222222222222232,4.5
15,full_core,12,0.9803921568627451,0.9803921568627451,nan,nan,0.0,0.0,6.375
15,tool_tag_reader,1,0.2549019607843137,0.17647058823529413,0.9607843137254902,1.0,0.019607843137254832,-0.019607843137254943,6.375
15,query_reader,1,0.19607843137254902,0.17647058823529413,0.9411764705882353,0.9803921568627451,0.039215686274509776,0.0,6.375
15,format_router,4,0.8431372549019608,0.9215686274509803,0.7843137254901961,0.803921568627451,0.196078431372549,0.17647058823529405,6.375
15,primary_writer_mlp,1,0.35294117647058826,0.2549019607843137,0.9215686274509803,1.0,0.05882352941176472,-0.019607843137254943,6.375
15,support_mlp,1,0.09803921568627451,0.0196078431372549,0.9803921568627451,1.0196078431372548,0.0,-0.039215686274509776,6.375
15,aux_mlp,4,0.37254901960784315,0.35294117647058826,0.8627450980392157,0.9215686274509803,0.11764705882352933,0.05882352941176472,6.375
15,all_heads,6,0.9215686274509803,1.0,0.7058823529411765,0.6666666666666666,0.27450980392156854,0.3137254901960784,6.375
15,all_mlps,6,0.7058823529411765,0.6666666666666666,0.9215686274509803,1.0,0.05882352941176472,-0.019607843137254943,6.375
16,full_core,12,0.975609756097561,0.975609756097561,nan,nan,0.0,0.0,5.125
16,tool_tag_reader,1,0.4146341463414634,0.3170731707317073,1.0,0.975609756097561,-0.024390243902439046,0.0,5.125
16,query_reader,1,0.3170731707317073,0.2682926829268293,0.975609756097561,0.9512195121951219,0.0,0.024390243902439046,5.125
16,format_router,4,1.024390243902439,1.048780487804878,0.8292682926829268,0.8048780487804879,0.14634146341463417,0.1707317073170731,5.125
16,primary_writer_mlp,1,0.3170731707317073,0.24390243902439024,1.024390243902439,1.048780487804878,-0.04878048780487809,-0.07317073170731714,5.125
16,support_mlp,1,0.14634146341463414,0.024390243902439025,1.0,1.0,-0.024390243902439046,-0.024390243902439046,5.125
16,aux_mlp,4,0.3170731707317073,0.1951219512195122,0.9512195121951219,0.975609756097561,0.024390243902439046,0.0,5.125
16,all_heads,6,1.1219512195121952,1.1951219512195121,0.7073170731707317,0.5853658536585366,0.2682926829268293,0.3902439024390244,5.125
16,all_mlps,6,0.7073170731707317,0.5853658536585366,1.1219512195121952,1.1951219512195121,-0.14634146341463428,-0.2195121951219512,5.125
17,full_core,12,0.9649122807017544,1.0,nan,nan,0.0,0.0,7.125
17,tool_tag_reader,1,0.3157894736842105,0.21052631578947367,0.9473684210526315,1.0175438596491229,0.01754385964912286,-0.01754385964912286,7.125
17,query_reader,1,0.22807017543859648,0.17543859649122806,0.9473684210526315,0.9649122807017544,0.01754385964912286,0.03508771929824561,7.125
17,format_router,4,0.8596491228070176,0.9649122807017544,0.8245614035087719,0.7894736842105263,0.14035087719298245,0.21052631578947367,7.125
17,primary_writer_mlp,1,0.3508771929824561,0.2807017543859649,0.9473684210526315,1.0,0.01754385964912286,0.0,7.125
17,support_mlp,1,0.15789473684210525,0.05263157894736842,0.9649122807017544,1.0,0.0,0.0,7.125
17,aux_mlp,4,0.42105263157894735,0.3157894736842105,0.8596491228070176,0.9473684210526315,0.10526315789473684,0.052631578947368474,7.125
17,all_heads,6,0.9298245614035088,1.0701754385964912,0.7543859649122807,0.6666666666666666,0.21052631578947367,0.33333333333333337,7.125
17,all_mlps,6,0.7543859649122807,0.6666666666666666,0.9298245614035088,1.0701754385964912,0.03508771929824561,-0.07017543859649122,7.125
18,full_core,12,0.9555555555555556,0.9777777777777777,nan,nan,0.0,0.0,5.625
18,tool_tag_reader,1,0.3111111111111111,0.2,0.9555555555555556,0.9777777777777777,0.0,0.0,5.625
18,query_reader,1,0.35555555555555557,0.26666666666666666,0.9333333333333333,0.9333333333333333,0.022222222222222254,0.0444444444444444,5.625
