node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
L2H9,2,0.013876809213890737,0.012195121951219513,0.1060167781673169,0.1060167781673169
L6H2,6,0.013800152014742616,0.012195121951219513,0.07038212019328105,0.07038212019328105
L1H9,1,0.013722492388036567,0.012195121951219513,0.05631762276237737,0.05631762276237737
L5H12,5,0.013685770947591559,0.012195121951219513,0.03735611483002138,0.03735611483002138
L9H15,9,0.013676221904813001,0.012195121951219513,0.06423077985012444,0.06423077985012444
L0H2,0,0.013629625299954729,0.012195121951219513,0.07501752893689653,0.07501752893689653
L4H8,4,0.01344163741027216,0.012195121951219513,0.03980460296496549,0.03980460296496549
L3H3,3,0.013424531642318271,0.012195121951219513,0.09546235199150943,0.09546235199150943
L5H11,5,0.013288763049631232,0.012195121951219513,0.11561024891581512,0.11561024891581512
L8H3,8,0.012566627690817542,0.012195121951219513,0.06445568698653323,0.06445568698653323
L3H0,3,0.012207788381448518,0.012195121951219513,0.07602780537727552,0.07602780537727552
L3H15,3,0.012029759238439382,0.012195121951219513,0.11707320906118886,0.11707320906118886
L9H5,9,0.011829223668283886,0.012195121951219513,0.09030651894021541,0.09030651894021541
L6H15,6,0.0077155478362659555,0.006097560975609756,0.12720269627041286,0.12720269627041286
L10H12,10,0.0077155478362659555,0.006097560975609756,0.06951497282300677,0.06951497282300677
L8H8,8,0.0077155478362659555,0.006097560975609756,0.08726415094339622,0.08726415094339622
L3H9,3,0.0077155478362659555,0.006097560975609756,0.06597567688335072,0.06597567688335072
L7H8,7,0.0077155478362659555,0.006097560975609756,0.11705434322357178,0.11705434322357178
L2H4,2,0.0077155478362659555,0.006097560975609756,0.08502308347008446,0.08502308347008446
L0H12,0,0.0077155478362659555,0.006097560975609756,0.06197710440192424,0.06197710440192424
L1H10,1,0.0077155478362659555,0.006097560975609756,0.16884522438049315,0.16884522438049315
L17H11,17,0.0077155478362659555,0.006097560975609756,0.21265625953674316,0.21265625953674316
L12H6,12,0.0077155478362659555,0.006097560975609756,0.37248264418707955,0.37248264418707955
L18H14,18,0.0077155478362659555,0.006097560975609756,0.543055534362793,0.543055534362793
L5H6,5,0.0077155478362659555,0.006097560975609756,0.03566505046600991,0.03566505046600991
L4H5,4,0.0077155478362659555,0.006097560975609756,0.08663394576624821,0.08663394576624821
L4H1,4,0.0077155478362659555,0.006097560975609756,0.08585912302920692,0.08585912302920692
L18H7,18,0.0077155478362659555,0.006097560975609756,0.20867598684210525,0.20867598684210525
