q_index,source,source_build_mode,source_cluster_id,source_cluster_size,target,source_nodes,suff_ratio,nec_ratio,random_suff_mean,delta_vs_random,gap
141,cluster_1,cluster_summary,1,8,all_valid,13,0.8955223880597015,0.6865671641791045,0.4626865671641791,0.4328358208955224,8.375
141,cluster_10,cluster_summary,10,8,cluster_1,14,0.9402985074626866,0.7313432835820896,0.7164179104477612,0.22388059701492546,8.375
141,cluster_10,cluster_summary,10,8,all_valid,14,0.9402985074626866,0.7313432835820896,0.7164179104477612,0.22388059701492546,8.375
141,global_core,global_aggregate,,8,cluster_1,8,0.8955223880597015,0.7313432835820896,0.5373134328358209,0.35820895522388063,8.375
141,global_core,global_aggregate,,8,all_valid,8,0.8955223880597015,0.7313432835820896,0.5373134328358209,0.35820895522388063,8.375
142,cluster_0,cluster_summary,0,82,cluster_6,14,0.8405797101449275,0.9710144927536232,0.3188405797101449,0.5217391304347826,8.625
142,cluster_0,cluster_summary,0,82,all_valid,14,0.8405797101449275,0.9710144927536232,0.3188405797101449,0.5217391304347826,8.625
142,cluster_6,cluster_summary,6,15,cluster_6,12,0.7681159420289855,0.927536231884058,0.4057971014492754,0.3623188405797101,8.625
142,cluster_6,cluster_summary,6,15,all_valid,12,0.7681159420289855,0.927536231884058,0.4057971014492754,0.3623188405797101,8.625
142,cluster_12,cluster_summary,12,12,cluster_6,14,0.782608695652174,0.9420289855072463,0.34782608695652173,0.4347826086956522,8.625
142,cluster_12,cluster_summary,12,12,all_valid,14,0.782608695652174,0.9420289855072463,0.34782608695652173,0.4347826086956522,8.625
142,cluster_8,cluster_summary,8,11,cluster_6,12,0.7681159420289855,0.9565217391304348,0.10144927536231885,0.6666666666666666,8.625
142,cluster_8,cluster_summary,8,11,all_valid,12,0.7681159420289855,0.9565217391304348,0.10144927536231885,0.6666666666666666,8.625
142,cluster_2,cluster_summary,2,9,cluster_6,12,0.8115942028985508,0.9710144927536232,0.10144927536231885,0.7101449275362319,8.625
142,cluster_2,cluster_summary,2,9,all_valid,12,0.8115942028985508,0.9710144927536232,0.10144927536231885,0.7101449275362319,8.625
142,cluster_1,cluster_summary,1,8,cluster_6,13,0.7681159420289855,0.9130434782608695,0.2028985507246377,0.5652173913043478,8.625
142,cluster_1,cluster_summary,1,8,all_valid,13,0.7681159420289855,0.9130434782608695,0.2028985507246377,0.5652173913043478,8.625
142,cluster_10,cluster_summary,10,8,cluster_6,14,0.782608695652174,0.9420289855072463,0.30434782608695654,0.4782608695652174,8.625
142,cluster_10,cluster_summary,10,8,all_valid,14,0.782608695652174,0.9420289855072463,0.30434782608695654,0.4782608695652174,8.625
142,global_core,global_aggregate,,8,cluster_6,8,0.7681159420289855,0.9420289855072463,0.043478260869565216,0.7246376811594203,8.625
142,global_core,global_aggregate,,8,all_valid,8,0.7681159420289855,0.9420289855072463,0.043478260869565216,0.7246376811594203,8.625
143,cluster_0,cluster_summary,0,82,cluster_12,14,1.0625,1.0,-0.20833333333333334,1.2708333333333333,6.0
143,cluster_0,cluster_summary,0,82,all_valid,14,1.0625,1.0,-0.20833333333333334,1.2708333333333333,6.0
143,cluster_6,cluster_summary,6,15,cluster_12,12,0.9791666666666666,0.9791666666666666,0.6041666666666666,0.375,6.0
143,cluster_6,cluster_summary,6,15,all_valid,12,0.9791666666666666,0.9791666666666666,0.6041666666666666,0.375,6.0
143,cluster_12,cluster_summary,12,12,cluster_12,14,1.0416666666666667,1.0416666666666667,-0.10416666666666667,1.1458333333333335,6.0
143,cluster_12,cluster_summary,12,12,all_valid,14,1.0416666666666667,1.0416666666666667,-0.10416666666666667,1.1458333333333335,6.0
143,cluster_8,cluster_summary,8,11,cluster_12,12,1.0,1.0,0.8125,0.1875,6.0
143,cluster_8,cluster_summary,8,11,all_valid,12,1.0,1.0,0.8125,0.1875,6.0
143,cluster_2,cluster_summary,2,9,cluster_12,12,1.0208333333333333,1.0625,0.5416666666666666,0.47916666666666663,6.0
143,cluster_2,cluster_summary,2,9,all_valid,12,1.0208333333333333,1.0625,0.5416666666666666,0.47916666666666663,6.0
143,cluster_1,cluster_summary,1,8,cluster_12,13,1.0,1.0,0.4166666666666667,0.5833333333333333,6.0
143,cluster_1,cluster_summary,1,8,all_valid,13,1.0,1.0,0.4166666666666667,0.5833333333333333,6.0
143,cluster_10,cluster_summary,10,8,cluster_12,14,1.0625,1.0,0.5833333333333334,0.47916666666666663,6.0
143,cluster_10,cluster_summary,10,8,all_valid,14,1.0625,1.0,0.5833333333333334,0.47916666666666663,6.0
143,global_core,global_aggregate,,8,cluster_12,8,0.9791666666666666,0.9791666666666666,0.2916666666666667,0.6875,6.0
143,global_core,global_aggregate,,8,all_valid,8,0.9791666666666666,0.9791666666666666,0.2916666666666667,0.6875,6.0
144,cluster_0,cluster_summary,0,82,all_valid,14,1.0163934426229508,0.6147540983606558,0.2786885245901639,0.7377049180327869,15.25
144,cluster_6,cluster_summary,6,15,all_valid,12,0.9836065573770492,0.5737704918032787,0.5901639344262295,0.39344262295081966,15.25
144,cluster_12,cluster_summary,12,12,all_valid,14,0.9918032786885246,0.5901639344262295,0.28688524590163933,0.7049180327868853,15.25
144,cluster_8,cluster_summary,8,11,all_valid,12,0.9754098360655737,0.5737704918032787,0.5655737704918032,0.4098360655737705,15.25
144,cluster_2,cluster_summary,2,9,all_valid,12,1.0245901639344261,0.6721311475409836,0.4918032786885246,0.5327868852459016,15.25
144,cluster_1,cluster_summary,1,8,all_valid,13,0.9836065573770492,0.5901639344262295,0.7295081967213115,0.25409836065573765,15.25
144,cluster_10,cluster_summary,10,8,all_valid,14,1.0081967213114753,0.5983606557377049,0.6311475409836066,0.3770491803278687,15.25
144,global_core,global_aggregate,,8,all_valid,8,1.0,0.6065573770491803,0.7704918032786885,0.2295081967213115,15.25
145,cluster_0,cluster_summary,0,82,cluster_6,14,1.3548387096774193,0.9354838709677419,-0.25806451612903225,1.6129032258064515,3.875
145,cluster_0,cluster_summary,0,82,all_valid,14,1.3548387096774193,0.9354838709677419,-0.25806451612903225,1.6129032258064515,3.875
145,cluster_6,cluster_summary,6,15,cluster_6,12,1.3548387096774193,1.0,-0.25806451612903225,1.6129032258064515,3.875
145,cluster_6,cluster_summary,6,15,all_valid,12,1.3548387096774193,1.0,-0.25806451612903225,1.6129032258064515,3.875
145,cluster_12,cluster_summary,12,12,cluster_6,14,1.2258064516129032,0.7419354838709677,0.7419354838709677,0.4838709677419355,3.875
145,cluster_12,cluster_summary,12,12,all_valid,14,1.2258064516129032,0.7419354838709677,0.7419354838709677,0.4838709677419355,3.875
145,cluster_8,cluster_summary,8,11,cluster_6,12,1.3548387096774193,0.967741935483871,0.6129032258064516,0.7419354838709676,3.875
145,cluster_8,cluster_summary,8,11,all_valid,12,1.3548387096774193,0.967741935483871,0.6129032258064516,0.7419354838709676,3.875
145,cluster_2,cluster_summary,2,9,cluster_6,12,1.5483870967741935,1.3225806451612903,0.8387096774193549,0.7096774193548386,3.875
145,cluster_2,cluster_summary,2,9,all_valid,12,1.5483870967741935,1.3225806451612903,0.8387096774193549,0.7096774193548386,3.875
145,cluster_1,cluster_summary,1,8,cluster_6,13,1.3870967741935485,0.967741935483871,-0.1935483870967742,1.5806451612903227,3.875
145,cluster_1,cluster_summary,1,8,all_valid,13,1.3870967741935485,0.967741935483871,-0.1935483870967742,1.5806451612903227,3.875
145,cluster_10,cluster_summary,10,8,cluster_6,14,1.1935483870967742,0.7096774193548387,0.9032258064516129,0.29032258064516137,3.875
145,cluster_10,cluster_summary,10,8,all_valid,14,1.1935483870967742,0.7096774193548387,0.9032258064516129,0.29032258064516137,3.875
145,global_core,global_aggregate,,8,cluster_6,8,1.3548387096774193,0.8709677419354839,0.6774193548387096,0.6774193548387096,3.875
145,global_core,global_aggregate,,8,all_valid,8,1.3548387096774193,0.8709677419354839,0.6774193548387096,0.6774193548387096,3.875
146,cluster_0,cluster_summary,0,82,cluster_0,14,0.9230769230769231,1.1282051282051282,0.5128205128205128,0.41025641025641035,4.875
146,cluster_0,cluster_summary,0,82,all_valid,14,0.9230769230769231,1.1282051282051282,0.5128205128205128,0.41025641025641035,4.875
146,cluster_6,cluster_summary,6,15,cluster_0,12,0.7692307692307693,1.0,0.1794871794871795,0.5897435897435898,4.875
146,cluster_6,cluster_summary,6,15,all_valid,12,0.7692307692307693,1.0,0.1794871794871795,0.5897435897435898,4.875
146,cluster_12,cluster_summary,12,12,cluster_0,14,0.8461538461538461,1.0512820512820513,0.05128205128205128,0.7948717948717948,4.875
146,cluster_12,cluster_summary,12,12,all_valid,14,0.8461538461538461,1.0512820512820513,0.05128205128205128,0.7948717948717948,4.875
146,cluster_8,cluster_summary,8,11,cluster_0,12,0.8205128205128205,1.0512820512820513,0.28205128205128205,0.5384615384615384,4.875
146,cluster_8,cluster_summary,8,11,all_valid,12,0.8205128205128205,1.0512820512820513,0.28205128205128205,0.5384615384615384,4.875
146,cluster_2,cluster_summary,2,9,cluster_0,12,0.8974358974358975,1.1794871794871795,0.3076923076923077,0.5897435897435898,4.875
146,cluster_2,cluster_summary,2,9,all_valid,12,0.8974358974358975,1.1794871794871795,0.3076923076923077,0.5897435897435898,4.875
146,cluster_1,cluster_summary,1,8,cluster_0,13,0.8205128205128205,1.0,0.3076923076923077,0.5128205128205128,4.875
146,cluster_1,cluster_summary,1,8,all_valid,13,0.8205128205128205,1.0,0.3076923076923077,0.5128205128205128,4.875
146,cluster_10,cluster_summary,10,8,cluster_0,14,0.8461538461538461,1.0256410256410255,0.20512820512820512,0.641025641025641,4.875
146,cluster_10,cluster_summary,10,8,all_valid,14,0.8461538461538461,1.0256410256410255,0.20512820512820512,0.641025641025641,4.875
146,global_core,global_aggregate,,8,cluster_0,8,0.8205128205128205,1.0,0.3333333333333333,0.48717948717948717,4.875
146,global_core,global_aggregate,,8,all_valid,8,0.8205128205128205,1.0,0.3333333333333333,0.48717948717948717,4.875
147,cluster_0,cluster_summary,0,82,cluster_0,14,0.9577464788732394,0.8450704225352113,0.2535211267605634,0.704225352112676,8.875
147,cluster_0,cluster_summary,0,82,all_valid,14,0.9577464788732394,0.8450704225352113,0.2535211267605634,0.704225352112676,8.875
147,cluster_6,cluster_summary,6,15,cluster_0,12,0.9295774647887324,0.8169014084507042,-0.323943661971831,1.2535211267605635,8.875
147,cluster_6,cluster_summary,6,15,all_valid,12,0.9295774647887324,0.8169014084507042,-0.323943661971831,1.2535211267605635,8.875
147,cluster_12,cluster_summary,12,12,cluster_0,14,0.9436619718309859,0.8591549295774648,0.5352112676056338,0.4084507042253521,8.875
147,cluster_12,cluster_summary,12,12,all_valid,14,0.9436619718309859,0.8591549295774648,0.5352112676056338,0.4084507042253521,8.875
147,cluster_8,cluster_summary,8,11,cluster_0,12,0.9436619718309859,0.8591549295774648,0.29577464788732394,0.647887323943662,8.875
147,cluster_8,cluster_summary,8,11,all_valid,12,0.9436619718309859,0.8591549295774648,0.29577464788732394,0.647887323943662,8.875
147,cluster_2,cluster_summary,2,9,cluster_0,12,0.971830985915493,0.9014084507042254,-0.5140845070422535,1.4859154929577465,8.875
147,cluster_2,cluster_summary,2,9,all_valid,12,0.971830985915493,0.9014084507042254,-0.5140845070422535,1.4859154929577465,8.875
147,cluster_1,cluster_summary,1,8,cluster_0,13,0.9154929577464789,0.8450704225352113,-0.4859154929577465,1.4014084507042255,8.875
147,cluster_1,cluster_summary,1,8,all_valid,13,0.9154929577464789,0.8450704225352113,-0.4859154929577465,1.4014084507042255,8.875
147,cluster_10,cluster_summary,10,8,cluster_0,14,0.9577464788732394,0.8591549295774648,0.11267605633802817,0.8450704225352113,8.875
147,cluster_10,cluster_summary,10,8,all_valid,14,0.9577464788732394,0.8591549295774648,0.11267605633802817,0.8450704225352113,8.875
147,global_core,global_aggregate,,8,cluster_0,8,0.9154929577464789,0.8450704225352113,0.11267605633802817,0.8028169014084507,8.875
147,global_core,global_aggregate,,8,all_valid,8,0.9154929577464789,0.8450704225352113,0.11267605633802817,0.8028169014084507,8.875
148,cluster_0,cluster_summary,0,82,cluster_1,14,1.0232558139534884,1.0465116279069768,0.23255813953488372,0.7906976744186047,5.375
148,cluster_0,cluster_summary,0,82,all_valid,14,1.0232558139534884,1.0465116279069768,0.23255813953488372,0.7906976744186047,5.375
148,cluster_6,cluster_summary,6,15,cluster_1,12,0.9767441860465116,1.0232558139534884,0.06976744186046512,0.9069767441860465,5.375
148,cluster_6,cluster_summary,6,15,all_valid,12,0.9767441860465116,1.0232558139534884,0.06976744186046512,0.9069767441860465,5.375
148,cluster_12,cluster_summary,12,12,cluster_1,14,1.0,1.0930232558139534,0.06976744186046512,0.9302325581395349,5.375
148,cluster_12,cluster_summary,12,12,all_valid,14,1.0,1.0930232558139534,0.06976744186046512,0.9302325581395349,5.375
148,cluster_8,cluster_summary,8,11,cluster_1,12,1.0,1.0465116279069768,0.813953488372093,0.18604651162790697,5.375
148,cluster_8,cluster_summary,8,11,all_valid,12,1.0,1.0465116279069768,0.813953488372093,0.18604651162790697,5.375
148,cluster_2,cluster_summary,2,9,cluster_1,12,1.0232558139534884,1.1627906976744187,0.32558139534883723,0.6976744186046512,5.375
148,cluster_2,cluster_summary,2,9,all_valid,12,1.0232558139534884,1.1627906976744187,0.32558139534883723,0.6976744186046512,5.375
148,cluster_1,cluster_summary,1,8,cluster_1,13,1.0,1.0465116279069768,0.5348837209302325,0.4651162790697675,5.375
148,cluster_1,cluster_summary,1,8,all_valid,13,1.0,1.0465116279069768,0.5348837209302325,0.4651162790697675,5.375
148,cluster_10,cluster_summary,10,8,cluster_1,14,1.0,1.0232558139534884,0.3023255813953488,0.6976744186046512,5.375
148,cluster_10,cluster_summary,10,8,all_valid,14,1.0,1.0232558139534884,0.3023255813953488,0.6976744186046512,5.375
148,global_core,global_aggregate,,8,cluster_1,8,0.9767441860465116,1.0465116279069768,-0.20930232558139536,1.1860465116279069,5.375
