q_index,source,source_build_mode,source_cluster_id,source_cluster_size,target,source_nodes,suff_ratio,nec_ratio,random_suff_mean,delta_vs_random,gap
53,cluster_2,compact_support,2,12,cluster_0,4,0.8085106382978723,1.2340425531914894,-0.2127659574468085,1.0212765957446808,5.875
53,cluster_2,compact_support,2,12,all_valid,4,0.8085106382978723,1.2340425531914894,-0.2127659574468085,1.0212765957446808,5.875
53,cluster_10,compact_support,10,11,cluster_0,4,0.8085106382978723,1.2340425531914894,-0.0851063829787234,0.8936170212765957,5.875
53,cluster_10,compact_support,10,11,all_valid,4,0.8085106382978723,1.2340425531914894,-0.0851063829787234,0.8936170212765957,5.875
53,cluster_0,compact_support,0,10,cluster_0,4,0.8085106382978723,1.2340425531914894,0.02127659574468085,0.7872340425531914,5.875
53,cluster_0,compact_support,0,10,all_valid,4,0.8085106382978723,1.2340425531914894,0.02127659574468085,0.7872340425531914,5.875
53,cluster_1,compact_support,1,8,cluster_0,4,0.44680851063829785,0.6170212765957447,-0.2765957446808511,0.7234042553191489,5.875
53,cluster_1,compact_support,1,8,all_valid,4,0.44680851063829785,0.6170212765957447,-0.2765957446808511,0.7234042553191489,5.875
53,global_core,global_aggregate,,10,cluster_0,10,0.723404255319149,1.127659574468085,0.40425531914893614,0.31914893617021284,5.875
53,global_core,global_aggregate,,10,all_valid,10,0.723404255319149,1.127659574468085,0.40425531914893614,0.31914893617021284,5.875
54,cluster_2,compact_support,2,12,all_valid,4,0.6891891891891891,0.6351351351351351,-0.02702702702702703,0.7162162162162162,9.25
54,cluster_10,compact_support,10,11,all_valid,4,0.6891891891891891,0.6351351351351351,0.14864864864864866,0.5405405405405405,9.25
54,cluster_0,compact_support,0,10,all_valid,4,0.6891891891891891,0.6351351351351351,0.13513513513513514,0.554054054054054,9.25
54,cluster_1,compact_support,1,8,all_valid,4,0.6891891891891891,0.5540540540540541,0.3108108108108108,0.37837837837837834,9.25
54,global_core,global_aggregate,,10,all_valid,10,0.8378378378378378,0.8648648648648649,0.40540540540540543,0.4324324324324324,9.25
55,cluster_2,compact_support,2,12,cluster_1,4,0.7924528301886793,0.9056603773584906,0.18867924528301888,0.6037735849056605,6.625
55,cluster_2,compact_support,2,12,all_valid,4,0.7924528301886793,0.9056603773584906,0.18867924528301888,0.6037735849056605,6.625
55,cluster_10,compact_support,10,11,cluster_1,4,0.7924528301886793,0.9056603773584906,0.09433962264150944,0.6981132075471699,6.625
55,cluster_10,compact_support,10,11,all_valid,4,0.7924528301886793,0.9056603773584906,0.09433962264150944,0.6981132075471699,6.625
55,cluster_0,compact_support,0,10,cluster_1,4,0.7924528301886793,0.9056603773584906,-0.05660377358490566,0.8490566037735849,6.625
55,cluster_0,compact_support,0,10,all_valid,4,0.7924528301886793,0.9056603773584906,-0.05660377358490566,0.8490566037735849,6.625
55,cluster_1,compact_support,1,8,cluster_1,4,0.6981132075471698,0.6037735849056604,0.03773584905660377,0.660377358490566,6.625
55,cluster_1,compact_support,1,8,all_valid,4,0.6981132075471698,0.6037735849056604,0.03773584905660377,0.660377358490566,6.625
55,global_core,global_aggregate,,10,cluster_1,10,0.8867924528301887,0.9811320754716981,0.37735849056603776,0.5094339622641509,6.625
55,global_core,global_aggregate,,10,all_valid,10,0.8867924528301887,0.9811320754716981,0.37735849056603776,0.5094339622641509,6.625
56,cluster_2,compact_support,2,12,cluster_0,4,0.8955223880597015,0.7761194029850746,0.31343283582089554,0.582089552238806,8.375
56,cluster_2,compact_support,2,12,all_valid,4,0.8955223880597015,0.7761194029850746,0.31343283582089554,0.582089552238806,8.375
56,cluster_10,compact_support,10,11,cluster_0,4,0.8955223880597015,0.7761194029850746,0.029850746268656716,0.8656716417910448,8.375
56,cluster_10,compact_support,10,11,all_valid,4,0.8955223880597015,0.7761194029850746,0.029850746268656716,0.8656716417910448,8.375
56,cluster_0,compact_support,0,10,cluster_0,4,0.8955223880597015,0.7761194029850746,0.14925373134328357,0.746268656716418,8.375
56,cluster_0,compact_support,0,10,all_valid,4,0.8955223880597015,0.7761194029850746,0.14925373134328357,0.746268656716418,8.375
56,cluster_1,compact_support,1,8,cluster_0,4,0.8208955223880597,0.5671641791044776,0.04477611940298507,0.7761194029850746,8.375
56,cluster_1,compact_support,1,8,all_valid,4,0.8208955223880597,0.5671641791044776,0.04477611940298507,0.7761194029850746,8.375
56,global_core,global_aggregate,,10,cluster_0,10,0.9850746268656716,0.8507462686567164,0.14925373134328357,0.835820895522388,8.375
56,global_core,global_aggregate,,10,all_valid,10,0.9850746268656716,0.8507462686567164,0.14925373134328357,0.835820895522388,8.375
57,cluster_2,compact_support,2,12,all_valid,4,0.9318181818181818,1.0454545454545454,0.2727272727272727,0.6590909090909091,5.5
57,cluster_10,compact_support,10,11,all_valid,4,0.9318181818181818,1.0454545454545454,-0.20454545454545456,1.1363636363636362,5.5
57,cluster_0,compact_support,0,10,all_valid,4,0.9318181818181818,1.0454545454545454,0.4090909090909091,0.5227272727272727,5.5
57,cluster_1,compact_support,1,8,all_valid,4,0.6818181818181818,0.4090909090909091,-0.20454545454545456,0.8863636363636364,5.5
57,global_core,global_aggregate,,10,all_valid,10,0.9318181818181818,0.8181818181818182,0.06818181818181818,0.8636363636363635,5.5
58,cluster_2,compact_support,2,12,all_valid,4,0.7884615384615384,1.2307692307692308,-0.21153846153846154,1.0,6.5
58,cluster_10,compact_support,10,11,all_valid,4,0.7884615384615384,1.2307692307692308,0.21153846153846154,0.5769230769230769,6.5
58,cluster_0,compact_support,0,10,all_valid,4,0.7884615384615384,1.2307692307692308,-0.19230769230769232,0.9807692307692307,6.5
58,cluster_1,compact_support,1,8,all_valid,4,0.6346153846153846,0.8269230769230769,-0.1346153846153846,0.7692307692307692,6.5
58,global_core,global_aggregate,,10,all_valid,10,0.7692307692307693,1.0384615384615385,0.057692307692307696,0.7115384615384616,6.5
59,cluster_2,compact_support,2,12,all_valid,4,0.7627118644067796,1.2033898305084745,0.1864406779661017,0.576271186440678,7.375
59,cluster_10,compact_support,10,11,all_valid,4,0.7627118644067796,1.2033898305084745,-0.1016949152542373,0.8644067796610169,7.375
59,cluster_0,compact_support,0,10,all_valid,4,0.7627118644067796,1.2033898305084745,0.01694915254237288,0.7457627118644068,7.375
59,cluster_1,compact_support,1,8,all_valid,4,0.5254237288135594,0.6271186440677966,-0.4067796610169492,0.9322033898305085,7.375
59,global_core,global_aggregate,,10,all_valid,10,0.7627118644067796,1.0338983050847457,0.3389830508474576,0.423728813559322,7.375
60,cluster_2,compact_support,2,12,cluster_0,4,0.8775510204081632,1.2857142857142858,0.04081632653061224,0.836734693877551,6.125
60,cluster_2,compact_support,2,12,all_valid,4,0.8775510204081632,1.2857142857142858,0.04081632653061224,0.836734693877551,6.125
60,cluster_10,compact_support,10,11,cluster_0,4,0.8775510204081632,1.2857142857142858,0.14285714285714285,0.7346938775510203,6.125
60,cluster_10,compact_support,10,11,all_valid,4,0.8775510204081632,1.2857142857142858,0.14285714285714285,0.7346938775510203,6.125
60,cluster_0,compact_support,0,10,cluster_0,4,0.8775510204081632,1.2857142857142858,0.2653061224489796,0.6122448979591837,6.125
60,cluster_0,compact_support,0,10,all_valid,4,0.8775510204081632,1.2857142857142858,0.2653061224489796,0.6122448979591837,6.125
60,cluster_1,compact_support,1,8,cluster_0,4,0.6530612244897959,0.7142857142857143,0.04081632653061224,0.6122448979591836,6.125
60,cluster_1,compact_support,1,8,all_valid,4,0.6530612244897959,0.7142857142857143,0.04081632653061224,0.6122448979591836,6.125
60,global_core,global_aggregate,,10,cluster_0,10,0.7959183673469388,0.9387755102040817,0.2857142857142857,0.5102040816326531,6.125
