mode,q_index,group,n_nodes,gap_aug,full_suff_ratio,full_nec_ratio,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,drop_full_suff,drop_full_nec
orig,27,stable_necessary_backbone,4,8.5,0.9264705882352942,0.9117647058823529,0.8970588235294118,1.0735294117647058,0.6911764705882353,0.7058823529411765,0.23529411764705888,0.2058823529411764
orig,27,stable_but_weak_or_redundant,4,8.5,0.9264705882352942,0.9117647058823529,0.7205882352941176,0.6470588235294118,0.9264705882352942,1.0,0.0,-0.08823529411764708
orig,27,all_heads,6,8.5,0.9264705882352942,0.9117647058823529,1.0,1.0588235294117647,0.5294117647058824,0.5,0.3970588235294118,0.4117647058823529
orig,27,all_mlps,4,8.5,0.9264705882352942,0.9117647058823529,0.5294117647058824,0.5,1.0,1.0588235294117647,-0.07352941176470584,-0.1470588235294118
orig,28,full_core,10,5.875,0.8723404255319149,0.9361702127659575,0.8723404255319149,0.9361702127659575,nan,nan,nan,nan
orig,28,stable_necessary_backbone,4,5.875,0.8723404255319149,0.9361702127659575,0.8085106382978723,0.8297872340425532,0.6382978723404256,0.6170212765957447,0.23404255319148937,0.3191489361702128
orig,28,stable_but_weak_or_redundant,4,5.875,0.8723404255319149,0.9361702127659575,0.5957446808510638,0.574468085106383,0.8936170212765957,0.7659574468085106,-0.02127659574468077,0.17021276595744683
orig,28,all_heads,6,5.875,0.8723404255319149,0.9361702127659575,0.9361702127659575,1.0,0.5319148936170213,0.44680851063829785,0.34042553191489366,0.4893617021276596
orig,28,all_mlps,4,5.875,0.8723404255319149,0.9361702127659575,0.5319148936170213,0.44680851063829785,0.9361702127659575,1.0,-0.06382978723404253,-0.06382978723404253
orig,30,full_core,10,6.875,0.8909090909090909,0.8727272727272727,0.8909090909090909,0.8727272727272727,nan,nan,nan,nan
orig,30,stable_necessary_backbone,4,6.875,0.8909090909090909,0.8727272727272727,0.7090909090909091,0.6545454545454545,0.6909090909090909,0.6363636363636364,0.19999999999999996,0.23636363636363633
orig,30,stable_but_weak_or_redundant,4,6.875,0.8909090909090909,0.8727272727272727,0.6363636363636364,0.5272727272727272,0.8,0.7454545454545455,0.09090909090909083,0.1272727272727272
orig,30,all_heads,6,6.875,0.8909090909090909,0.8727272727272727,0.8545454545454545,0.8909090909090909,0.6,0.5272727272727272,0.2909090909090909,0.34545454545454546
orig,30,all_mlps,4,6.875,0.8909090909090909,0.8727272727272727,0.6,0.5272727272727272,0.8545454545454545,0.8909090909090909,0.036363636363636376,-0.018181818181818188
orig,31,full_core,10,5.625,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,nan,nan,nan,nan
orig,31,stable_necessary_backbone,4,5.625,0.8888888888888888,0.8888888888888888,0.8,0.8,0.6,0.5555555555555556,0.28888888888888886,0.33333333333333326
orig,31,stable_but_weak_or_redundant,4,5.625,0.8888888888888888,0.8888888888888888,0.6,0.5111111111111111,0.8222222222222222,0.7777777777777778,0.06666666666666665,0.11111111111111105
orig,31,all_heads,6,5.625,0.8888888888888888,0.8888888888888888,0.9111111111111111,0.9333333333333333,0.4888888888888889,0.4222222222222222,0.39999999999999997,0.4666666666666666
